IDX,X,Y,TYPE,SPEED,DirType,Direction,Distance,Angle // 21.08.2020_OpenSpeedcam =>> 7 Ways v 2.0
5140,31.162016,52.288679,210,20,2,249,150,90
5141,31.035645,52.474545,210,20,2,129,200,15
5142,31.035686,52.470126,210,20,2,127,150,15
5143,29.729922,52.636947,210,20,2,342,150,15
5144,29.723594,52.626323,210,20,2,30,100,20
5145,29.724506,52.627226,210,20,2,33,100,15
5146,31.038348,52.502551,210,20,2,126,150,15
5147,31.025526,52.49854,210,20,2,18,150,15
5148,29.738801,52.635788,210,20,2,123,200,15
5149,29.743665,52.62366,210,20,2,122,200,15
5150,29.660468,52.648594,210,20,2,171,100,15
5151,29.916007,53.041032,210,20,2,240,150,15
5152,30.038327,53.103554,210,20,2,181,150,30
5153,29.775522,53.015409,210,20,2,262,150,15
5154,29.777527,53.015591,210,20,2,262,150,15
5155,31.019214,52.450758,210,20,2,73,150,15
5156,30.883675,52.561223,210,20,2,253,100,30
5157,30.886971,52.561821,210,20,2,73,150,15
5158,30.908444,52.53832,210,20,2,247,150,20
5159,30.380355,52.368012,210,20,2,318,100,15
5160,30.367406,52.377854,210,20,2,227,100,15
5161,30.368357,52.378379,210,20,2,48,100,15
5162,29.346979,51.923234,210,20,2,50,150,15
5163,29.32426,51.994292,210,20,2,233,150,15
5164,30.607825,53.217855,210,20,2,139,100,15
5165,30.608506,53.217373,210,20,2,139,100,15
5166,30.586426,53.231764,210,20,2,315,100,30
5167,30.386929,52.372428,210,20,2,140,150,15
5168,30.395116,52.364437,210,20,2,141,100,15
5169,30.396619,52.363446,210,20,2,317,100,15
5170,31.196526,52.267947,210,20,2,119,200,15
5171,29.207058,52.063146,210,20,2,11,250,15
5172,30.27254,51.779439,210,20,2,230,150,15
5173,30.269865,51.780782,210,20,2,51,150,15
5174,30.267134,51.781473,210,20,2,162,100,15
5175,29.960006,52.967636,210,20,2,181,150,15
5176,29.959953,52.969189,210,20,2,179,100,15
5177,29.961589,52.965773,210,20,2,89,150,40
5178,30.011531,52.938355,210,20,2,345,200,30
5179,29.323797,52.111278,210,20,2,36,100,15
5180,29.341519,52.135576,210,20,2,5,150,15
5181,29.341958,52.13798,210,20,2,7,150,15
5182,29.340488,52.13171,210,20,2,16,150,15
5183,29.337916,52.128483,210,20,2,210,150,15
5184,30.915379,52.404691,210,20,2,251,100,15
5185,31.031781,52.468591,210,20,2,183,100,15
5186,30.993996,52.439637,210,20,2,99,150,15
5187,30.044764,52.90809,210,20,2,222,150,15
5188,29.989907,52.884124,210,20,2,274,150,15
5189,30.047032,52.904573,210,20,2,317,100,15
5190,30.048086,52.903952,210,20,2,143,100,20
5191,30.055924,52.894732,210,20,2,79,150,15
5192,30.408834,52.363749,210,20,2,300,200,15
5193,31.035424,52.505057,210,20,2,227,150,15
5194,31.032166,52.503206,210,20,2,47,150,15
5195,31.020804,52.490391,210,20,2,202,150,20
5196,30.987876,52.437462,210,20,2,200,100,15
5197,31.025053,52.456314,210,20,1,187,200,20
5198,29.718862,52.622229,210,20,2,301,200,15
5199,29.717753,52.626285,210,20,2,223,150,15
5200,30.043394,52.885571,210,20,2,269,100,20
5201,29.721095,52.628233,210,20,2,41,200,15
5202,29.728299,52.622517,210,20,2,31,200,15
5203,29.732568,52.632383,210,20,2,163,200,15
5204,29.749927,52.624666,210,20,2,210,250,15
5205,30.976806,52.451087,210,20,2,43,100,15
5206,30.987321,52.426239,210,20,2,101,150,15
5207,30.987323,52.426219,210,20,2,186,150,15
5208,31.02874,52.470696,210,20,2,182,150,15
5209,30.951862,52.449751,210,40,2,236,100,15
5210,30.949527,52.448781,210,40,2,53,100,15
5211,29.941211,52.903269,210,20,2,314,200,15
5212,29.947045,52.899576,210,20,2,317,250,15
5213,30.001302,52.883787,210,20,2,273,100,15
5214,30.055751,52.886466,210,20,2,195,100,15
5215,31.175072,52.32974,210,20,2,116,100,15
5216,31.185546,52.326715,210,20,2,119,100,15
5217,31.1904,52.325133,210,20,2,301,100,15
5218,31.069083,52.373653,210,20,2,306,100,15
5219,31.114819,52.351024,210,20,1,97,150,15
5220,31.113719,52.351307,210,20,1,314,150,15
5221,30.008531,52.876822,210,20,2,179,150,15
5222,30.023485,52.924253,210,20,2,330,150,15
5223,31.031786,52.391659,210,20,2,182,100,15
5224,31.022324,52.375814,210,20,2,81,100,15
5225,31.026558,52.37483,210,20,2,74,100,15
5226,31.022986,52.38236,210,20,2,22,150,25
5227,31.012442,52.376105,210,20,2,60,195,44
5228,30.037828,52.895762,210,20,2,80,100,15
5229,30.452581,52.336655,210,20,2,145,200,15
5230,31.087634,52.292505,210,40,2,292,150,15
5231,31.334505,52.393376,210,20,2,172,150,15
5232,31.001388,52.429035,210,20,2,64,100,15
5233,31.002303,52.422231,210,20,2,302,200,15
5234,30.973491,52.411893,210,20,2,253,150,15
5235,30.763341,52.40378,210,20,2,336,200,15
5236,30.762524,52.40493,210,20,2,158,200,15
5237,30.958897,52.44977,210,20,2,265,100,15
5238,30.947444,52.447918,210,20,2,242,150,15
5239,30.760792,52.407204,210,20,2,345,200,25
5240,30.981841,52.425139,210,20,2,278,150,15
5241,30.955016,52.451015,210,20,2,234,200,20
5242,29.217847,52.025068,210,50,2,45,250,20
5243,30.97587,52.350706,210,20,2,20,150,30
5244,30.991321,52.358614,210,20,2,84,150,40
5245,30.039514,53.101528,210,20,2,94,50,15
5246,30.544363,51.780971,210,20,2,15,100,15
5247,30.969167,52.41257,210,20,2,280,100,15
5248,30.993249,52.451545,210,20,2,247,100,15
5249,30.990749,52.45082,210,20,2,67,100,15
5250,30.033445,52.885665,210,20,2,92,100,20
5251,30.999301,52.434977,210,20,2,152,150,15
5252,30.985632,52.418434,210,20,2,190,100,15
5253,30.984762,52.414525,210,20,1,5,100,15
5254,30.984718,52.414461,210,20,1,213,100,77
5255,30.983923,52.414,210,20,2,252,100,15
5256,31.023975,52.35777,210,20,2,269,100,15
5257,31.021503,52.357713,210,20,2,89,100,15
5258,31.020628,52.357683,210,20,2,270,100,15
5259,30.921704,52.42189,210,20,2,10,100,15
5260,30.922025,52.42329,210,20,2,7,100,15
5261,30.950929,52.428535,210,20,2,302,100,15
5262,30.953614,52.427819,210,20,2,101,100,15
5263,30.955994,52.424653,210,20,2,189,100,15
5264,30.987065,52.424659,210,20,2,96,150,15
5265,31.001172,52.429672,210,20,2,206,100,15
5266,30.994631,52.426882,210,20,2,209,150,15
5267,30.973802,52.348773,210,20,2,48,250,15
5268,30.967775,52.345763,210,20,2,223,250,15
5269,28.850143,51.662472,210,20,2,101,150,20
5270,28.849106,51.662621,210,20,2,286,150,20
5271,28.771658,51.673187,210,20,2,94,150,20
5272,28.770145,51.673252,210,20,2,274,150,20
5273,30.34881,51.678112,210,30,2,173,150,20
5274,30.45661,51.708559,210,40,2,229,150,20
5275,30.351227,51.712025,210,30,2,250,150,20
5276,28.209438,51.724514,210,20,1,261,150,20
5277,28.210674,51.724628,210,20,1,81,150,20
5278,28.932854,51.741226,210,20,2,283,150,20
5279,28.9314,51.741428,210,20,2,102,150,20
5280,30.419493,51.747192,210,40,1,121,150,20
5281,30.418875,51.747421,210,40,1,302,150,20
5282,29.186863,51.766441,210,30,1,254,150,20
5283,29.187811,51.766567,210,30,1,77,150,20
5284,28.832251,51.771599,210,30,2,183,150,20
5285,28.831999,51.772709,210,30,2,279,150,20
5286,28.327005,51.783871,210,20,1,198,150,20
5287,28.327213,51.78426,210,20,1,18,150,20
5288,29.488462,51.784756,210,40,1,247,150,20
5289,29.489632,51.78503,210,40,1,68,150,20
5290,29.196304,51.788696,210,30,2,270,150,20
5291,28.305222,51.794067,210,20,2,357,150,20
5292,28.305103,51.795029,210,20,2,175,150,20
5293,29.504626,51.797469,210,30,2,221,150,20
5294,30.145729,51.79739,210,30,2,191,150,20
5295,29.505371,51.798103,210,30,2,217,150,20
5296,30.32799,51.805187,210,40,2,319,150,20
5297,30.326738,51.80611,210,40,2,317,150,20
5298,29.157057,51.806179,210,30,2,225,150,20
5299,29.157967,51.806789,210,30,2,212,150,40
5300,29.141373,51.811043,210,30,1,144,150,20
5301,29.207844,51.811047,210,30,2,306,150,20
5302,29.141159,51.811218,210,30,1,330,150,20
5303,29.205652,51.811386,210,40,2,272,150,20
5304,28.965128,51.822098,210,30,2,199,150,20
5305,28.965834,51.823559,210,20,2,195,150,20
5306,28.54721,51.866431,210,20,2,101,150,20
5307,28.544479,51.866543,210,20,1,210,150,33
5308,28.545853,51.866614,210,20,2,281,150,20
5309,28.544739,51.866997,210,20,1,9,120,44
5310,28.445223,51.877598,210,20,1,11,150,20
5311,30.506914,51.880066,210,30,1,70,150,20
5312,30.508745,51.880478,210,30,2,252,150,20
5313,28.78783,51.881248,210,20,2,184,150,20
5314,28.806704,51.881512,210,20,2,90,150,20
5315,28.804857,51.881519,210,20,2,270,150,20
5316,29.959026,51.886289,210,30,2,265,150,20
5317,29.77829,51.887852,210,30,1,177,150,20
5318,29.778254,51.888126,210,30,1,359,150,20
5319,27.851511,51.906708,210,20,1,184,500,50
5320,29.526325,51.942944,210,40,2,198,150,20
5321,29.527012,51.944458,210,40,2,191,150,20
5322,29.066209,51.950768,210,30,1,339,150,40
5323,29.124569,51.984997,210,30,2,316,150,20
5324,29.119841,51.987949,210,30,2,315,150,20
5325,29.517818,52.006897,210,30,1,217,150,20
5326,29.518351,52.007332,210,30,1,35,150,20
5327,29.191157,52.016366,210,30,2,312,150,20
5328,29.187803,52.018101,210,30,2,310,150,20
5329,29.212053,52.022251,210,20,2,234,150,20
5330,29.213909,52.023102,210,20,2,232,150,20
5331,29.271115,52.039087,210,40,2,228,150,20
5332,30.510437,52.040752,210,40,2,332,150,20
5333,30.509954,52.041405,210,40,2,337,150,20
5334,29.125425,52.061745,210,30,2,274,150,40
5335,28.896412,52.066475,210,20,2,33,150,20
5336,28.898161,52.068127,210,20,2,27,150,48
5337,28.901722,52.070511,210,20,2,285,150,20
5338,28.90036,52.070728,210,20,2,285,150,20
5339,27.535191,52.082893,210,30,2,229,150,60
5340,27.536776,52.085053,210,20,2,13,150,20
5341,27.636246,52.08643,210,20,2,199,100,40
5342,27.637651,52.087177,210,20,2,83,100,20
5343,27.639874,52.087357,210,20,2,83,150,20
5344,30.981377,52.10072,210,30,2,282,150,20
5345,30.977131,52.101264,210,30,2,284,150,20
5346,30.979364,52.102209,210,30,1,333,100,20
5347,30.979644,52.101835,210,30,1,154,68,20
5348,30.97163,52.104218,210,30,1,102,150,20
5349,31.022325,52.105235,210,30,2,253,150,20
5350,31.024513,52.105713,210,30,2,251,150,20
5351,28.29331,52.10643,210,40,2,292,150,20
5352,30.117249,53.072227,210,20,1,180,150,20
5353,28.884987,52.656944,210,30,2,14,100,20
5354,27.909035,52.363407,210,20,2,17,150,20
5355,27.958575,52.267898,210,20,1,12,250,20
5356,30.893546,52.311746,210,20,1,206,250,20
5357,29.778692,52.997836,210,20,1,203,250,20
5358,27.901516,52.134811,210,20,2,38,150,20
5359,27.483759,52.341015,210,20,2,115,150,20
5360,27.485893,52.340385,210,20,2,295,150,20
5361,27.853497,52.208714,210,20,2,333,150,20
5362,27.853632,52.208908,210,20,1,73,150,20
5363,27.854065,52.208454,210,20,2,84,150,20
5364,27.854214,52.207752,210,20,2,334,150,20
5365,27.854872,52.206837,210,20,2,337,150,20
5366,27.856506,52.21793,210,20,2,79,150,20
5367,27.857939,52.257477,210,40,1,180,250,20
5368,27.858648,52.218197,210,20,2,78,150,20
5369,27.865062,52.2255,210,20,1,172,150,20
5370,27.865633,52.223072,210,20,2,354,150,20
5371,27.866871,52.22575,210,20,2,174,150,40
5372,27.866966,52.221092,210,20,1,267,150,20
5373,27.867432,52.222805,210,20,2,174,150,20
5374,27.871487,52.226948,210,20,2,173,150,20
5375,27.900139,52.133724,210,20,2,217,150,20
5376,28.275663,52.110512,210,40,2,290,150,20
5377,28.28899,52.107456,210,40,1,290,150,20
5378,28.470505,52.276779,210,20,2,231,150,20
5379,28.473778,52.278309,210,20,2,54,150,20
5380,28.540298,52.218372,210,20,1,345,150,20
5381,28.570498,52.66153,210,30,2,54,150,20
5382,28.572052,52.662209,210,30,2,55,150,20
5383,28.581434,52.214245,210,20,1,357,250,20
5384,28.581541,52.213455,210,20,1,183,250,20
5385,28.752155,52.355382,210,20,2,254,100,20
5386,28.762079,52.220832,210,30,1,134,250,20
5387,28.882141,52.232327,210,30,1,1,250,20
5388,29.012564,52.347958,210,30,2,317,100,15
5389,29.083249,52.249315,210,30,2,203,150,20
5390,29.084202,52.250378,210,30,2,211,150,20
5391,29.115065,52.535282,210,30,1,34,150,20
5392,29.226126,52.247948,210,30,2,200,150,20
5393,29.226851,52.249451,210,30,2,191,150,20
5394,29.247177,52.148899,210,30,1,243,250,20
5395,29.248318,52.149288,210,30,1,64,250,20
5396,29.273665,52.462781,210,20,1,83,250,20
5397,29.295297,52.492529,210,40,2,215,150,20
5398,29.312262,52.127403,210,30,1,270,150,20
5399,29.322098,52.121532,210,40,2,236,100,20
5400,29.32291,52.121815,210,40,2,234,100,20
5401,29.324132,52.134649,210,30,1,71,100,41
5402,29.322354,52.134581,210,30,1,266,100,15
5403,29.329061,52.688435,210,30,2,274,150,20
5404,29.331926,52.122848,210,30,2,253,100,20
5405,29.337086,52.131193,210,30,1,290,100,20
5406,29.337172,52.132778,210,30,2,296,100,20
5407,29.337564,52.131084,210,30,1,108,100,20
5408,29.338959,52.133602,210,30,1,201,75,20
5409,29.339268,52.134087,210,40,1,21,75,20
5410,29.339376,52.134781,210,40,1,296,75,20
5411,29.344061,52.18523,210,40,2,194,150,20
5412,29.345106,52.159912,210,30,1,115,250,20
5413,29.352642,52.118916,210,30,2,180,150,20
5414,29.359798,52.675877,210,30,2,300,150,20
5415,29.375494,52.27454,210,40,1,324,150,20
5416,29.376261,52.273888,210,40,1,143,150,20
5417,29.400879,52.343346,210,30,2,270,150,20
5418,29.480139,52.283474,210,30,2,266,150,20
5419,29.481771,52.283508,210,30,2,268,150,20
5420,29.588322,52.284161,210,30,2,241,100,20
5421,29.589701,52.284637,210,30,2,240,100,20
5422,29.59103,52.521698,210,40,1,230,150,20
5423,29.633176,52.661539,210,40,1,77,150,40
5424,29.69964,52.639496,210,20,2,215,150,20
5425,29.701515,52.641151,210,20,2,212,150,20
5426,29.717707,52.610672,210,40,1,29,150,20
5427,29.726978,53.101912,210,30,1,7,150,20
5428,29.731665,53.100475,210,30,1,195,150,20
5429,29.845988,52.546409,210,40,2,215,100,20
5430,29.846972,53.150944,210,30,1,180,150,20
5431,29.846975,53.151241,210,30,1,1,150,20
5432,29.847027,53.152058,210,30,1,180,100,20
5433,29.847044,53.15234,210,30,1,1,150,20
5434,29.857445,53.151814,210,40,1,95,75,20
5435,29.858644,53.151737,210,40,2,274,100,20
5436,29.903308,53.080448,210,20,1,356,250,20
5437,29.999542,52.283798,210,30,2,358,150,20
5438,30.018039,52.899503,210,30,2,168,150,20
5439,30.019058,52.928997,210,30,1,333,150,20
5440,30.020042,52.927959,210,20,1,151,150,20
5441,30.023048,52.884216,210,40,2,249,150,20
5442,30.036675,53.09454,210,40,2,360,100,20
5443,30.036808,53.095882,210,40,2,185,100,20
5444,30.037382,53.091663,210,20,2,328,100,50
5445,30.038298,52.892815,210,20,1,270,150,40
5446,30.038343,52.901546,210,40,2,334,150,20
5447,30.038681,52.892853,210,20,1,78,150,20
5448,30.039103,52.900513,210,40,1,334,150,20
5449,30.039288,52.900414,210,40,1,160,150,20
5450,30.046236,52.893642,210,30,2,257,150,20
5451,30.04707,53.080078,210,40,2,277,150,20
5452,30.050491,53.070877,210,20,1,187,150,20
5453,30.050554,53.071247,210,20,1,5,150,20
5454,30.056253,53.094667,210,30,2,7,150,20
5455,30.106503,52.237816,210,40,2,329,150,20
5456,30.107464,52.236488,210,30,2,337,150,20
5457,30.147896,52.896896,210,20,1,105,250,20
5458,30.253107,52.778709,210,40,1,219,250,20
5459,30.312353,52.691666,210,30,2,226,100,20
5460,30.312889,52.313953,210,40,1,297,250,20
5461,30.313805,52.313672,210,40,1,121,175,20
5462,30.322107,52.911793,210,40,2,313,150,20
5463,31.447286,52.214121,210,20,2,109,150,20
5464,31.449701,52.213558,210,40,2,290,150,20
5465,31.189676,52.562908,210,30,1,354,150,20
5466,30.364466,52.372215,210,30,1,224,150,20
5467,30.364948,52.372501,210,30,1,45,100,20
5468,30.366161,52.373238,210,30,1,226,100,20
5469,30.366499,52.373447,210,30,1,44,100,20
5470,30.371946,52.376858,210,40,1,220,100,20
5471,30.372307,52.377087,210,40,1,44,100,20
5472,30.377489,52.367863,210,40,1,318,100,20
5473,30.378073,52.36747,210,40,1,137,100,20
5474,30.392736,52.355904,210,40,1,323,150,20
5475,30.395029,52.362503,210,40,2,223,100,20
5476,30.396225,52.363285,210,40,1,221,100,20
5477,30.401512,52.366184,210,40,2,120,150,20
5478,30.416052,53.13932,210,20,1,360,150,20
5479,30.431755,53.236412,210,20,1,282,150,20
5480,30.433367,53.236683,210,20,2,60,150,20
5481,30.449753,52.339172,210,40,1,324,150,20
5482,30.450083,52.338875,210,40,1,145,150,20
5483,30.507669,52.586395,210,30,2,237,150,20
5484,30.510407,52.587402,210,30,2,237,150,20
5485,30.531914,52.67289,210,30,2,187,150,20
5486,30.532326,52.674896,210,40,2,193,150,20
5487,30.545351,52.939007,210,30,2,260,150,20
5488,30.548815,52.939632,210,40,2,245,150,20
5489,30.551167,52.738171,210,30,1,327,150,76
5490,30.551388,52.737541,210,30,1,180,150,20
5491,30.557907,52.723473,210,40,2,329,150,20
5492,30.562847,52.709595,210,40,2,184,150,20
5493,30.569818,52.717609,210,40,2,264,130,20
5494,30.573002,52.725784,210,30,2,203,150,20
5495,30.574135,52.717838,210,30,2,263,150,20
5496,30.574689,52.714634,210,30,1,260,150,20
5497,30.575196,52.714683,210,40,1,80,150,20
5498,30.576485,52.243721,210,30,2,259,150,20
5499,30.577753,52.72316,210,30,1,303,150,20
5500,30.578344,52.722897,210,30,1,124,150,20
5501,30.57927,52.244452,210,30,2,235,150,45
5502,30.582777,52.714718,210,40,2,355,100,20
5503,30.582859,52.714039,210,40,2,180,100,20
5504,30.603067,52.975407,210,40,1,295,150,20
5505,30.605293,52.974613,210,40,1,117,150,20
5506,30.616901,52.956978,210,30,1,261,250,20
5507,30.650774,52.35992,210,40,1,170,250,20
5508,30.651972,52.642124,210,30,1,212,75,20
5509,30.652502,52.642559,210,30,1,30,150,20
5510,30.658527,52.948887,210,30,1,329,150,20
5511,30.661882,52.949554,210,30,2,336,150,50
5512,30.666142,52.498898,210,30,1,210,250,20
5513,30.667027,52.5,210,30,1,20,250,20
5514,30.742815,52.544659,210,40,1,18,250,20
5515,30.742874,52.543713,210,30,1,167,150,20
5516,30.743711,52.541767,210,40,1,342,150,20
5517,30.743952,52.541248,210,30,1,165,150,20
5518,30.748096,52.535587,210,30,2,312,150,20
5519,30.765362,52.503506,210,30,2,332,150,20
5520,30.7654,52.508377,210,30,2,188,150,20
5521,30.765682,52.50983,210,30,2,180,150,20
5522,30.769243,52.896381,210,30,2,223,100,20
5523,30.780331,52.48698,210,30,1,322,250,20
5524,30.78236,52.485474,210,30,1,147,250,20
5525,30.785503,52.543732,210,30,2,250,150,50
5526,30.787411,52.544395,210,30,2,240,150,20
5527,30.7934,52.330067,210,30,2,193,150,72
5528,30.793476,52.328602,210,30,2,191,150,78
5529,30.797687,52.333365,210,30,2,221,150,20
5530,30.801342,52.704296,210,30,1,70,250,20
5531,30.807783,52.465229,210,30,2,322,150,20
5532,30.808441,52.464745,210,30,2,320,150,20
5533,30.810677,52.463108,210,30,2,323,150,20
5534,30.811583,52.462467,210,30,2,321,150,20
5535,30.817137,52.547352,210,30,1,261,250,20
5536,30.885857,52.922092,210,30,1,258,150,20
5537,30.886543,52.386024,210,40,2,210,150,50
5538,30.891266,52.56255,210,40,1,252,150,20
5539,30.893089,52.562881,210,40,1,75,150,20
5540,30.894375,52.313049,210,30,1,21,250,20
5541,30.906282,52.427288,210,40,2,276,150,20
5542,30.913115,52.440777,210,30,1,268,150,20
5543,30.91346,52.440987,210,30,1,357,150,20
5544,30.913481,52.440628,210,30,1,177,130,20
5545,30.913555,52.439396,210,30,1,358,130,20
5546,30.913593,52.439079,210,30,1,180,130,20
5547,30.913683,52.437981,210,30,1,356,130,20
5548,30.913853,52.440792,210,30,1,88,150,20
5549,30.913963,52.437599,210,30,1,177,150,20
5550,30.914389,52.910614,210,30,2,203,150,20
5551,30.91609,52.332291,210,40,2,217,150,46
5552,30.916788,52.295204,210,30,2,196,100,50
5553,30.916878,52.332935,210,40,2,212,150,20
5554,30.916924,52.29612,210,30,2,186,100,48
5555,30.918535,52.407433,210,40,2,341,150,20
5556,30.919054,52.307339,210,20,2,204,150,20
5557,30.919075,52.441498,210,30,2,247,150,46
5558,30.91971,52.472874,210,40,2,298,150,20
5559,30.92197,52.418247,210,30,2,329,120,41
5560,30.923843,52.441742,210,30,2,270,150,20
5561,30.925671,52.471088,210,40,2,298,150,20
5562,30.928936,52.11565,210,30,2,261,150,20
5563,30.930458,52.607422,210,40,2,180,150,20
5564,30.930611,52.608936,210,40,2,180,150,20
5565,30.931244,52.116669,210,30,2,352,150,20
5566,30.933989,52.44178,210,40,2,270,150,20
5567,30.934925,52.517994,210,40,1,327,150,20
5568,30.93531,52.51762,210,40,1,148,150,20
5569,30.939846,52.51318,210,40,2,329,150,20
5570,30.945564,52.298298,210,40,2,180,100,20
5571,30.946354,52.297189,210,40,2,305,75,38
5572,30.94821,52.254986,210,40,1,100,150,20
5573,30.951649,52.2523,210,40,1,186,100,20
5574,30.951832,52.253128,210,40,1,5,150,20
5575,30.953871,52.882584,210,40,1,343,150,20
5576,30.953945,52.31176,210,40,2,193,100,30
5577,30.954062,52.882343,210,40,1,163,120,20
5578,30.954124,52.31234,210,40,2,184,100,30
5579,30.954184,52.313339,210,40,2,178,100,30
5580,30.954796,52.255619,210,40,2,241,150,20
5581,30.958097,52.435139,210,40,2,213,150,20
5582,30.962164,52.40451,210,30,2,238,100,20
5583,30.965077,52.426609,210,30,1,187,100,20
5584,30.965147,52.426893,210,30,1,8,100,20
5585,30.966063,52.409592,210,40,2,236,150,20
5586,30.96637,52.639397,210,30,1,215,150,20
5587,30.966724,52.639679,210,40,1,35,150,20
5588,30.973492,52.445591,210,30,2,317,100,20
5589,30.974571,52.429169,210,30,1,281,150,20
5590,30.979778,52.426929,210,50,2,282,150,20
5591,30.981817,52.424999,210,40,1,189,100,20
5592,30.981886,52.425285,210,30,1,10,150,20
5593,30.983446,52.669144,210,30,2,256,100,43
5594,30.983784,52.668938,210,30,1,206,100,20
5595,30.984684,52.441082,210,40,1,277,100,20
5596,30.984968,52.669464,210,30,2,349,150,20
5597,30.985115,52.44104,210,40,1,110,100,30
5598,30.985285,52.66917,210,40,2,277,100,40
5599,30.987619,52.893604,210,40,2,352,100,20
5600,30.987907,52.892548,210,30,2,352,100,20
5601,30.98807,52.891865,210,30,2,351,100,20
5602,30.989818,52.201317,210,30,2,253,100,20
5603,30.991791,52.452496,210,20,1,333,100,20
5604,30.992064,52.452175,210,20,1,154,100,20
5605,30.992083,52.408859,210,40,1,293,150,20
5606,30.998938,52.4548,210,20,2,243,150,20
5607,30.999586,52.202461,210,40,2,282,100,40
5608,31.001436,52.202477,210,40,2,262,100,40
5609,31.002596,52.411694,210,40,2,295,75,40
5610,31.003365,52.411381,210,40,2,318,75,55
5611,31.004374,52.444202,210,40,2,251,150,20
5612,31.005226,52.444359,210,40,2,252,150,20
5613,31.012526,52.471813,210,40,1,44,100,20
5614,31.017353,52.446037,210,40,2,302,150,20
5615,31.019581,52.481712,210,30,2,304,100,20
5616,31.021067,52.481098,210,30,2,304,100,20
5617,31.025381,52.381882,210,40,2,185,150,20
5618,31.029261,52.396511,210,40,1,324,100,20
5619,31.029669,52.396107,210,40,1,158,100,20
5620,31.0303,52.474785,210,30,2,214,150,20
5621,31.03055,52.39473,210,40,1,339,100,20
5622,31.030756,52.394394,210,40,1,161,100,20
5623,31.031204,52.384296,210,40,1,265,100,20
5624,31.031754,52.384323,210,40,1,87,100,20
5625,31.032175,52.452995,210,40,2,195,150,20
5626,31.0326,52.454056,210,40,2,189,150,20
5627,31.033359,52.387897,210,20,2,183,150,20
5628,31.076925,52.424541,210,20,2,65,150,40
5629,31.080694,52.442825,210,20,2,142,100,20
5630,31.083367,52.42627,210,20,2,263,150,40
5631,31.084368,52.583527,210,40,1,334,150,20
5632,31.085215,52.58279,210,40,1,147,150,20
5633,31.091038,52.291779,210,30,2,290,150,20
5634,31.094269,52.291046,210,30,1,290,150,20
5635,31.095161,52.290855,210,30,1,110,150,20
5636,31.113813,52.34568,210,30,2,178,150,57
5637,31.114122,52.426346,210,20,1,268,150,20
5638,31.11519,52.426357,210,20,1,89,150,20
5639,31.115569,52.350837,210,40,1,191,150,20
5640,31.128031,52.552971,210,40,1,322,150,20
5641,31.131966,52.528049,210,40,2,297,150,20
5642,31.136826,52.284042,210,30,2,334,150,20
5643,31.138208,52.282444,210,30,2,331,150,20
5644,31.148201,52.244705,210,30,1,254,150,20
5645,31.148697,52.244061,210,30,1,173,150,40
5646,31.15657,52.283165,210,40,2,310,150,20
5647,31.159691,52.281734,210,40,2,305,150,20
5648,31.160204,52.948326,210,30,2,308,150,30
5649,31.161711,52.947514,210,30,2,314,150,30
5650,31.168718,52.291618,210,30,2,234,100,20
5651,31.175859,52.879398,210,30,1,2,150,39
5652,31.175985,52.87883,210,30,1,177,150,20
5653,31.190569,52.292049,210,30,2,226,150,50
5654,31.197903,52.115253,210,30,2,331,150,20
5655,31.216799,52.39122,210,20,1,1,150,20
5656,31.266453,52.280804,210,40,1,313,150,20
5657,31.266769,52.280628,210,40,1,134,150,20
5658,31.3107,52.383618,210,20,1,338,150,20
5659,31.311098,52.382984,210,30,1,167,150,20
5660,31.321004,52.795608,210,30,2,193,150,20
5661,31.321465,52.796837,210,30,2,194,150,20
5662,31.336124,52.872059,210,30,2,190,150,20
5663,31.336792,52.873848,210,30,2,194,150,20
5664,31.340302,52.385521,210,40,1,180,150,20
5665,31.364296,52.320958,210,30,2,319,150,50
5666,31.40452,52.886398,210,30,2,240,150,20
5667,31.406027,52.886978,210,30,2,238,150,20
5668,31.427082,52.219109,210,40,2,292,150,20
5669,31.428523,52.218834,210,20,2,295,150,20
5670,31.432501,52.217481,210,20,2,112,150,20
5671,31.466967,52.302425,210,30,2,353,150,20
5672,31.489479,52.831795,210,30,2,248,150,20
5673,31.491165,52.832138,210,30,2,250,150,20
5674,31.510757,52.343227,210,30,1,270,150,20
5675,31.511284,52.343231,210,30,1,90,150,20
5676,31.513039,52.344357,210,30,1,337,150,20
5677,31.513264,52.344017,210,30,1,158,150,20
5678,31.63249,52.2674,210,40,2,295,150,40
5679,31.678471,52.183675,210,20,2,137,150,20
5680,31.68033,52.182392,210,30,2,318,150,20
5681,31.695726,52.149829,210,20,2,200,150,20
5682,31.696444,52.151031,210,20,2,200,150,20
5683,30.949535,52.295593,212,40,1,312,200,20
5684,30.949501,52.295573,212,40,1,200,300,25
5685,30.956284,52.332897,212,40,1,85,250,25
5686,30.956162,52.332859,212,40,1,207,450,30
5687,31.004979,52.377244,211,60,1,173,300,20
5688,31.00378,52.419826,211,60,1,212,200,15
5689,30.96353,52.45006,211,50,2,264,200,15
5690,30.969815,52.452314,211,40,1,47,200,15
5691,30.97276,52.45413,211,40,1,50,200,15
5692,31.02148,52.47251,211,40,1,15,200,15
5693,30.93202,52.47284,211,40,1,60,200,15
5694,30.975277,52.476569,211,60,1,154,200,15
5695,30.563278,52.551067,211,90,1,306,400,15
5696,30.563427,52.551186,211,90,1,126,400,15
