IDX,X,Y,TYPE,SPEED,DirType,Direction,Distance,Angle // 19.08.2020_OpenSpeedcam =>> 7 Ways v 2.0
3049,51.889886,47.100897,192,60,1,228,200,15
3050,51.891154,47.127449,192,60,1,35,500,15
3051,51.891162,47.127408,192,60,1,208,300,25
3052,51.894308,47.103057,192,60,1,52,300,15
3053,51.894243,47.103008,12,60,1,236,200,15
3054,51.89522,47.138792,192,60,1,335,300,15
3055,51.895289,47.138695,192,60,1,157,500,15
3056,51.898005,47.134336,194,60,1,336,300,15
3057,51.898262,47.134006,194,60,1,158,300,15
3058,51.898,47.134035,194,60,1,214,300,15
3059,51.900016,47.131119,192,60,1,339,500,15
3060,51.900065,47.131074,192,60,1,156,500,15
3061,51.900714,47.097149,194,60,1,302,300,25
3062,51.90117,47.096986,194,60,1,120,300,15
3063,51.901031,47.097176,194,60,1,30,200,15
3064,51.900841,47.096981,194,60,1,218,200,15
3065,51.903547,47.123274,194,60,1,358,300,15
3066,51.903551,47.115404,194,60,1,276,300,15
3067,51.903616,47.112272,194,60,1,268,300,15
3068,51.903633,47.123136,194,60,1,174,300,15
3069,51.903717,47.115529,194,60,1,4,300,15
3070,51.903755,47.112462,194,60,1,356,300,15
3071,51.903676,47.123282,194,60,1,54,300,15
3072,51.90376,47.118098,194,60,1,276,300,15
3073,51.903862,47.115265,194,60,1,180,300,15
3074,51.903954,47.112221,194,60,1,178,340,15
3075,51.904001,47.115346,194,60,1,96,300,15
3076,51.904013,47.112408,194,60,1,90,300,15
3077,51.903828,47.111639,192,60,1,358,200,15
3078,51.903964,47.111719,192,60,1,176,200,15
3079,51.904061,47.118406,194,60,1,358,300,15
3080,51.904262,47.10546,194,60,1,357,300,15
3081,51.904415,47.118164,194,60,1,102,300,15
3082,51.904166,47.117918,194,60,1,184,300,15
3083,51.906882,47.092357,194,60,1,248,200,15
3084,51.907233,47.092481,194,70,1,70,200,15
3085,51.906925,47.092576,194,60,1,340,300,15
3086,51.907132,47.09226,194,60,1,160,300,15
3087,51.909517,47.105007,194,60,1,270,300,15
3088,51.910035,47.105248,194,60,1,88,300,15
3089,51.909732,47.10539,194,60,1,359,200,15
3090,51.909762,47.104869,194,60,1,178,300,15
3091,51.909783,47.109542,192,60,1,1,500,15
3092,51.909785,47.109497,192,60,1,178,500,15
3093,51.909837,47.11323,192,60,1,1,500,15
3094,51.910541,47.1218,192,60,1,4,500,15
3095,51.910544,47.121766,192,60,1,184,500,15
3096,51.912243,47.105347,192,60,1,94,300,35
3097,51.914121,47.102263,192,60,1,356,500,25
3098,51.914167,47.1022,192,60,1,200,500,15
3099,51.916978,47.091053,194,60,1,234,300,15
3100,51.917072,47.091221,194,60,1,324,200,15
3101,51.917327,47.091253,194,60,1,56,300,15
3102,51.919687,47.09239,194,60,1,232,300,15
3103,51.919872,47.092528,194,60,1,54,300,15
3104,51.919676,47.092494,194,60,1,320,320,15
3105,51.919931,47.092303,194,60,1,144,300,15
3106,51.923014,47.108903,194,60,1,269,300,15
3107,51.923113,47.1088,194,60,1,178,300,15
3108,51.923105,47.109074,194,60,1,1,300,15
3109,51.923344,47.108909,194,60,1,90,300,15
3110,51.923222,47.097991,194,60,1,276,200,15
3111,51.92337,47.097855,194,60,1,188,500,15
3112,51.923641,47.097906,194,60,1,90,300,15
3113,51.923383,47.098133,194,60,1,7,300,15
3114,51.922793,47.094738,194,60,1,8,300,15
3115,51.922101,47.093608,194,60,1,234,300,15
3116,51.92264,47.093849,194,60,1,52,300,15
3117,51.922911,47.094442,194,60,1,98,100,55
3118,51.925498,47.141423,192,60,1,318,500,15
3119,51.925726,47.141419,192,60,1,130,500,25
3120,51.926686,47.095916,192,60,1,231,300,15
3121,51.926888,47.096021,192,60,1,54,500,15
3122,51.927804,47.100269,194,60,1,278,300,15
3123,51.928046,47.100012,194,60,1,195,400,15
3124,51.928137,47.100465,194,60,1,8,300,15
3125,51.928142,47.121382,192,60,1,179,500,15
3126,51.928174,47.121374,192,60,1,358,500,15
3127,51.928211,47.100182,194,60,1,100,100,45
3128,51.92834,47.102314,194,60,1,278,230,15
3129,51.928505,47.108964,194,60,1,270,300,15
3130,51.928725,47.108663,194,60,1,180,300,15
3131,51.929106,47.108911,194,60,1,90,300,15
3132,51.928671,47.109247,194,60,1,358,320,15
3133,51.928426,47.102087,194,60,1,187,200,15
3134,51.928533,47.10246,194,60,1,2,300,15
3135,51.935577,47.107261,194,60,1,233,300,15
3136,51.935786,47.107649,194,60,1,358,200,15
3137,51.936006,47.10723,194,60,1,160,300,15
3138,51.938803,47.115142,192,60,1,180,500,15
3139,51.938889,47.115142,192,60,1,1,400,15
3140,51.938644,47.125359,194,60,1,266,300,15
3141,51.939019,47.125621,194,60,1,358,300,15
3142,51.939003,47.125049,194,60,1,178,300,15
3143,51.939545,47.125363,194,60,1,89,300,15
3144,51.940015,47.102519,194,60,1,320,230,15
3145,51.940305,47.102554,194,60,1,50,300,15
3146,51.939841,47.102345,194,60,1,240,300,15
3147,51.940524,47.109001,192,60,1,90,500,15
3148,51.940473,47.108968,192,60,1,270,500,15
3149,51.942762,47.089439,192,60,1,225,500,25
3150,51.942812,47.08949,192,60,1,38,500,15
3151,51.947153,47.129964,194,60,1,264,300,15
3152,51.947574,47.130004,194,60,1,84,300,15
3153,51.947255,47.130154,194,60,1,354,300,15
3154,51.947306,47.129802,194,60,1,178,300,15
3155,51.949886,47.107657,194,60,1,54,300,15
3156,51.949696,47.107683,194,60,1,323,320,15
3157,51.949701,47.107536,194,60,1,234,300,15
3158,51.95172,47.130158,192,60,1,270,500,25
3159,51.951841,47.130187,192,60,1,110,320,45
3160,51.952776,47.097823,192,60,1,38,500,15
3161,51.952759,47.09777,192,60,1,218,500,15
3162,51.955758,47.128552,194,60,1,307,200,15
3163,51.956391,47.128404,194,60,1,133,300,15
3164,51.955849,47.128344,194,60,1,210,300,15
3165,51.956868,47.111438,194,60,1,230,300,15
3166,51.957376,47.111493,194,60,1,141,300,15
3167,51.959818,47.12135,194,60,1,270,320,15
3168,51.960006,47.121613,194,60,1,1,300,15
3169,51.959979,47.121202,194,60,1,178,300,15
3170,51.9599,47.115287,192,60,1,1,500,15
3171,51.95997,47.115198,192,60,1,185,300,25
3172,51.960511,47.144344,194,60,1,140,270,35
3173,51.960226,47.144702,194,60,1,314,200,35
3174,51.960831,47.151858,192,60,1,114,500,15
3175,51.960741,47.151894,192,60,1,296,500,15
3176,51.96598,47.150231,192,60,1,296,500,15
3177,51.966079,47.15023,192,60,1,110,300,35
3178,51.968854,47.14469,192,60,1,88,500,15
3179,51.96869,47.144668,192,60,1,268,500,15
3180,51.885074,47.107004,192,60,1,190,300,35
3181,51.879083,47.100879,192,60,1,220,300,15
3182,51.91605,47.13231,192,60,1,265,330,15
3183,51.906808,47.117868,192,60,1,103,300,15
3184,51.906807,47.117733,192,60,1,281,200,15
3185,51.902245,47.105103,192,60,1,268,230,15
3186,51.901858,47.105373,192,60,1,90,200,15
3187,51.860149,47.152438,192,60,1,304,500,15
3188,51.86027,47.152386,192,60,1,124,500,15
3189,51.838606,47.161769,192,60,1,300,500,15
3190,51.838749,47.161746,192,60,1,120,500,15
3191,63.235294,45.619953,212,50,1,302,350,15
3192,63.276183,45.617621,212,40,1,92,350,15
3193,63.2969,45.61966,193,30,1,360,310,15
3194,63.29704,45.61755,193,40,1,270,500,15
3195,63.32193,45.63122,193,50,1,180,400,15
3196,63.3074,45.62249,193,30,1,270,330,15
3197,63.3177,45.61753,193,40,1,1,350,15
3198,63.31769,45.62283,193,40,1,90,300,15
3199,63.32155,45.62279,193,40,1,1,500,15
3200,63.3164,45.61752,193,40,1,270,500,15
3201,63.2969,45.61966,193,30,1,180,310,15
3202,63.28996,45.6198,193,30,2,180,247,15
3203,63.29704,45.61755,193,40,1,90,500,15
3204,63.31101,45.63394,193,40,2,360,450,15
3205,63.31485,45.62241,203,40,1,270,300,15
3206,63.31168,45.61752,203,60,1,90,300,15
3207,63.31168,45.61752,203,60,1,270,300,15
3208,63.30321,45.62248,210,20,1,269,250,15
3209,63.30519,45.62282,210,20,1,90,250,15
3210,63.30712,45.61759,210,30,1,1,250,15
3211,63.31964,45.62247,210,30,1,270,200,15
3212,63.31772,45.62492,210,30,1,1,200,15
3213,63.30713,45.6174,210,30,1,180,200,15
3214,63.30522,45.62245,210,20,1,269,100,15
3215,63.30352,45.62279,210,10,1,90,110,15
3216,63.28994,45.62104,210,40,2,179,100,15
3217,63.28995,45.61944,210,40,2,180,100,15
3218,63.2992,45.61106,210,20,2,270,100,15
3219,63.22537,45.62112,101,30,1,55,220,15
3219,63.22537,45.62112,10130,30,1,55,220,15
3220,63.29698,45.61791,101,30,1,180,500,15
3220,63.29698,45.61791,10130,30,1,180,500,15
3221,63.31648,45.63816,101,40,1,70,110,15
3221,63.31648,45.63816,10140,40,1,70,110,15
3222,63.31698,45.63086,101,40,1,58,100,15
3222,63.31698,45.63086,10140,40,1,58,100,15
3223,63.31767,45.62015,101,40,1,1,200,15
3223,63.31767,45.62015,10140,40,1,1,200,15
3224,63.31375,45.62239,101,40,1,270,200,15
3224,63.31375,45.62239,10140,40,1,270,200,15
3225,63.3219,45.62724,101,50,1,180,300,15
3225,63.3219,45.62724,10150,50,1,180,300,15
3226,63.32155,45.62715,101,40,1,1,300,15
3226,63.32155,45.62715,10140,40,1,1,300,15
3227,63.30711,45.61542,101,40,1,180,100,15
3227,63.30711,45.61542,10140,40,1,180,100,15
3228,63.31246,45.62595,101,30,1,1,130,15
3228,63.31246,45.62595,10130,30,1,1,130,15
3229,63.32196,45.62377,101,40,1,182,100,15
3229,63.32196,45.62377,10140,40,1,182,100,15
3230,63.31218,45.62901,101,40,1,238,100,15
3230,63.31218,45.62901,10140,40,1,238,100,15
3231,63.31519,45.62378,101,30,1,180,100,15
3231,63.31519,45.62378,10130,30,1,180,100,15
3232,63.29451,45.64574,198,20,2,119,100,15
3233,63.29264,45.64777,198,20,2,182,100,15
3234,63.31016,45.63053,198,10,2,90,100,15
3235,63.307079,45.620058,211,20,2,180,200,15
3236,84.202741,49.719824,202,60,1,242,500,15
3236,84.202741,49.719824,222,60,1,62,500,15
3237,83.535539,49.629578,202,60,1,55,500,15
3237,83.535539,49.629578,222,60,1,235,500,15
3238,83.42987,49.691285,202,60,1,324,500,30
3238,83.42987,49.691285,222,60,1,144,500,30
3239,83.442458,49.676547,202,60,1,128,500,30
3239,83.442458,49.676547,222,60,1,308,500,30
3240,80.233841,50.455771,202,60,1,338,500,45
3240,80.233841,50.455771,222,60,1,158,500,45
3241,80.09695,50.490497,202,60,1,130,500,25
3241,80.09695,50.490497,222,60,1,310,500,25
3242,80.23932,50.42776,194,60,1,46,270,50
3243,82.614609,49.956275,194,60,1,155,300,15
3244,82.631285,49.952134,194,60,1,203,180,30
3245,82.637707,49.959869,194,60,1,30,200,25
3246,82.661538,49.99702,194,60,1,159,200,20
3247,82.627627,49.947352,194,60,1,208,280,15
3248,82.627858,49.947799,194,60,1,28,120,15
3249,82.637434,49.959481,194,60,1,210,250,15
3250,82.631462,49.952469,194,60,1,28,160,15
3251,80.230364,50.384908,194,60,1,335,220,20
3252,80.233125,50.414018,194,60,1,136,450,20
3253,80.23358,50.39081,192,60,1,154,500,15
3254,80.23077,50.38472,194,60,1,158,210,20
3255,82.5434,49.97064,192,60,1,13,350,35
3256,82.589198,49.973159,194,60,1,142,260,15
3257,82.616714,49.966427,194,60,1,205,400,15
3258,82.595476,49.968023,194,60,1,144,210,15
3259,82.62891,49.96278,192,40,1,300,400,15
3260,82.618259,49.947246,194,60,1,334,400,15
3261,82.618628,49.947097,194,60,1,153,300,15
3262,82.621074,49.934442,192,60,1,6,500,15
3263,82.619832,49.928403,194,60,1,8,300,15
3264,82.620157,49.927917,194,60,1,160,250,15
3265,82.62862,49.9132,192,60,1,339,410,15
3266,82.62881,49.91336,192,60,1,170,410,30
3267,82.64476,49.99003,192,40,1,54,500,15
3268,82.621225,49.93451,192,60,1,188,500,15
3269,82.644835,49.989978,192,40,1,234,500,15
3270,83.525227,49.628678,211,60,2,89,250,15
3271,82.645485,49.956937,212,30,1,296,250,15
3272,82.646676,49.956896,212,30,1,170,179,30
3273,82.595369,49.970654,211,40,2,42,150,50
3274,84.24716,49.713103,211,40,2,162,200,15
3275,79.67748,50.73083,193,60,1,120,500,15
3276,79.7037,50.7223,193,60,1,294,500,15
3277,82.552778,50.011228,192,40,1,315,300,55
3278,82.58444,49.962761,192,40,1,49,500,15
3279,82.59794,49.96631,193,40,1,55,300,15
3280,82.61519,49.97021,193,60,1,120,260,15
3281,82.61471,49.96211,193,60,1,181,280,20
3282,82.641003,49.963659,192,40,1,209,200,15
3283,82.6707,49.97038,193,60,1,66,500,15
3284,82.68985,49.97548,193,60,1,100,800,15
3285,82.68936,49.97546,193,40,1,248,500,15
3286,82.81673,49.9456,193,100,1,135,1500,40
3287,83.30015,49.67968,193,40,1,302,300,15
3288,82.81673,49.9456,193,100,1,315,1500,40
3289,80.24116,50.43593,52,60,1,133,100,20
3290,80.24181,50.4263,52,60,1,132,100,25
3291,80.2545,50.41576,52,60,1,45,100,15
3292,82.59012,49.98563,52,60,1,134,380,15
3293,80.24116,50.43593,52,60,1,313,100,20
3294,80.24181,50.4263,52,60,1,312,100,25
3295,80.2545,50.41576,52,60,1,225,100,15
3296,80.23769,50.44833,203,60,1,342,500,15
3297,82.60223,49.96219,203,40,1,143,300,15
3298,82.60215,49.96214,203,40,1,323,300,15
3299,82.621552,49.94261,203,40,1,257,300,15
3300,83.52488,49.63292,203,40,1,359,500,15
3301,82.58715,49.97224,210,40,1,231,150,15
3302,82.58686,49.97255,210,40,1,52,150,15
3303,82.61747,49.94476,210,40,1,79,120,20
3304,82.6183,49.94482,210,40,1,276,130,35
3305,84.27766,49.72118,210,30,1,168,110,15
3306,80.259,50.42477,210,20,2,47,200,30
3307,80.27123,50.41355,210,40,2,337,130,20
3308,81.91421,50.62367,210,20,2,72,110,15
3309,82.60409,49.96714,210,40,2,114,100,20
3310,82.59947,49.96707,210,30,2,232,100,15
3311,82.62352,49.9524,210,40,2,30,100,20
3312,82.62073,49.90357,210,30,2,110,100,15
3313,82.73316,50.02986,210,40,2,59,200,60
3314,83.64001,49.64073,200,30,1,4,300,15
3315,83.64001,49.64073,200,30,1,184,300,15
3316,80.148449,50.47969,215,30,1,306,400,20
3317,80.148631,50.479763,215,30,1,114,400,20
3318,80.431085,47.905599,215,30,1,5,500,15
3319,80.43108,47.904799,215,30,1,185,450,30
3320,80.26271,50.42081,208,40,1,127,210,15
3321,80.26271,50.42081,208,40,1,307,210,15
3322,79.82035,50.67655,101,50,1,294,500,15
3322,79.82035,50.67655,10150,50,1,294,500,15
3323,80.11624,50.50089,101,80,1,321,400,15
3323,80.11624,50.50089,10180,80,1,321,400,15
3324,80.12748,50.4967,101,80,1,295,400,15
3324,80.12748,50.4967,10180,80,1,295,400,15
3325,80.22207,50.40262,101,40,1,281,100,15
3325,80.22207,50.40262,10140,40,1,281,100,15
3326,80.22995,50.39977,101,40,1,45,500,15
3326,80.22995,50.39977,10140,40,1,45,500,15
3327,80.26154,50.4011,101,40,1,271,110,15
3327,80.26154,50.4011,10140,40,1,271,110,15
3328,80.26584,50.40126,101,40,1,86,160,15
3328,80.26584,50.40126,10140,40,1,86,160,15
3329,82.57182,50.00111,101,40,1,64,100,15
3329,82.57182,50.00111,10140,40,1,64,100,15
3330,82.56674,49.94257,101,70,1,352,100,15
3330,82.56674,49.94257,10170,70,1,352,100,15
3331,82.61035,49.96815,101,40,1,111,200,15
3331,82.61035,49.96815,10140,40,1,111,200,15
3332,82.60308,49.96142,101,40,1,145,110,15
3332,82.60308,49.96142,10140,40,1,145,110,15
3333,82.6011,49.96301,101,40,1,324,110,15
3333,82.6011,49.96301,10140,40,1,324,110,15
3334,82.61009,49.92893,101,70,1,102,100,15
3334,82.61009,49.92893,10170,70,1,102,100,15
3335,82.62492,49.95398,101,40,1,27,100,15
3335,82.62492,49.95398,10140,40,1,27,100,15
3336,82.62213,49.93896,101,40,1,188,250,15
3336,82.62213,49.93896,10140,40,1,188,250,15
3337,82.622298,49.941449,101,40,1,2,150,25
3337,82.622298,49.941449,10140,40,1,2,150,25
3338,82.62245,49.95117,101,40,1,237,110,15
3338,82.62245,49.95117,10140,40,1,237,110,15
3339,82.61725,49.94186,101,40,1,281,110,15
3339,82.61725,49.94186,10140,40,1,281,110,15
3340,82.62906,49.9417,101,70,1,260,100,15
3340,82.62906,49.9417,10170,70,1,260,100,15
3341,82.62084,49.90124,101,40,1,215,250,15
3341,82.62084,49.90124,10140,40,1,215,250,15
3342,82.74857,49.97681,101,90,1,238,250,15
3342,82.74857,49.97681,10190,90,1,238,250,15
3343,82.79435,49.95583,101,90,1,122,500,15
3343,82.79435,49.95583,10190,90,1,122,500,15
3344,82.83461,50.00782,101,20,1,307,250,15
3344,82.83461,50.00782,10120,20,1,307,250,15
3345,82.83661,50.00682,101,20,1,130,130,15
3345,82.83661,50.00682,10120,20,1,130,130,15
3346,82.90695,49.92373,101,90,1,312,500,15
3346,82.90695,49.92373,10190,90,1,312,500,15
3347,82.93205,49.9189,101,90,1,188,500,15
3347,82.93205,49.9189,10190,90,1,188,500,15
3348,83.63301,49.61773,101,50,1,6,300,15
3348,83.63301,49.61773,10150,50,1,6,300,15
3349,83.63286,49.61735,101,50,1,197,100,15
3349,83.63286,49.61735,10150,50,1,197,100,15
3350,84.2318,49.71495,101,50,1,82,300,15
3350,84.2318,49.71495,10150,50,1,82,300,15
3351,84.26135,49.71957,101,40,1,165,100,15
3351,84.26135,49.71957,10140,40,1,165,100,15
3352,84.26379,49.7152,101,40,1,211,100,15
3352,84.26379,49.7152,10140,40,1,211,100,15
3353,84.248704,49.709905,101,40,1,161,100,15
3353,84.248704,49.709905,10140,40,1,161,100,15
3354,84.27465,49.72562,101,40,1,223,100,15
3354,84.27465,49.72562,10140,40,1,223,100,15
3355,84.2776,49.71872,101,40,1,273,340,15
3355,84.2776,49.71872,10140,40,1,273,340,15
3356,84.27299,49.71888,101,40,1,94,340,15
3356,84.27299,49.71888,10140,40,1,94,340,15
3357,84.27873,49.71854,101,40,1,108,110,15
3357,84.27873,49.71854,10140,40,1,108,110,15
3358,84.282633,49.713359,101,40,1,179,300,15
3358,84.282633,49.713359,10140,40,1,179,300,15
3359,84.268,49.71932,101,40,1,32,100,15
3359,84.268,49.71932,10140,40,1,32,100,15
3360,82.643254,49.976301,198,60,2,51,50,60
3361,83.35154,49.686653,198,20,2,14,150,120
3362,82.56861,50.00971,211,60,2,52,200,15
3363,82.59288,49.98389,192,60,1,314,350,20
3364,82.645363,49.956957,211,60,1,298,250,25
3365,83.289362,49.679765,211,40,2,255,250,30
3366,83.51271,49.62785,211,40,2,84,158,15
3367,83.520484,49.628591,211,60,2,88,250,15
3368,82.637889,49.959599,194,60,1,119,250,15
3369,80.254406,50.437075,193,60,1,221,500,15
3370,80.254314,50.437058,193,60,1,45,500,15
3371,82.370746,50.145139,203,70,1,173,500,24
3372,82.370665,50.145255,203,70,1,324,500,35
3373,82.210932,50.240798,203,60,1,293,500,25
3374,82.211091,50.240807,193,60,1,63,500,35
3375,80.232784,50.414091,194,60,1,314,300,25
3376,80.23591,50.445102,193,60,1,24,400,25
3377,80.236049,50.444863,193,60,1,129,350,35
3378,82.536675,50.013535,193,60,1,275,500,15
3379,82.670603,49.970339,193,60,1,235,500,15
3380,82.62932,49.872371,193,60,1,178,500,15
3381,82.829497,49.481716,203,60,1,194,500,15
3382,82.829493,49.481924,193,60,1,328,500,25
3383,82.617627,49.941974,193,40,1,70,300,15
3384,82.543624,49.948025,194,60,1,99,300,15
3385,82.543515,49.947832,194,60,1,185,200,25
3386,82.543546,49.948248,194,60,1,1,250,15
3387,82.543309,49.948062,194,60,1,278,300,15
3388,82.619557,49.928069,194,60,1,264,300,25
3389,82.620543,49.928202,194,60,1,91,300,15
3390,82.66109,49.997368,194,60,1,309,300,15
3391,82.661646,49.997362,194,60,1,57,300,15
3392,82.660861,49.997038,194,60,1,236,300,15
3393,82.614411,49.956873,194,60,1,1,300,15
3394,82.613208,49.956521,194,60,1,297,300,15
3395,82.637303,49.959739,194,60,1,299,300,15
3396,82.63468,49.979778,192,40,1,123,300,25
3397,82.584282,49.971087,193,40,1,49,400,15
3398,82.491575,49.883071,215,30,1,53,500,15
3399,82.491016,49.882829,215,30,1,233,500,15
3400,80.147315,50.480119,192,30,1,308,300,25
3401,80.149544,50.479447,192,30,1,112,500,15
3402,80.233176,50.414263,194,60,1,45,300,15
3403,80.232654,50.413946,194,60,1,231,200,15
3404,82.667198,49.999677,192,60,1,236,500,15
3405,82.67109,49.949853,192,60,1,70,500,15
3406,82.671033,49.949808,192,60,1,250,500,15
3407,82.676583,49.913528,192,60,1,342,500,35
3408,82.676612,49.9135,192,60,1,181,500,15
3409,82.681361,50.006698,192,60,1,56,500,25
3410,82.681336,50.006667,192,60,1,227,500,15
3411,82.686122,49.974616,192,40,1,72,350,35
3412,82.685959,49.974568,192,40,1,246,500,15
3413,82.667139,49.999722,192,60,1,56,500,15
3414,82.666177,49.934856,192,60,1,145,500,25
3415,82.665777,49.935007,192,60,1,312,500,15
3416,82.718777,50.020438,192,60,1,70,500,15
3417,82.718592,50.020408,192,60,1,258,500,15
3418,82.734456,50.030142,192,40,1,71,300,15
3419,82.734378,50.030118,192,40,1,250,300,25
3420,82.755436,50.023995,192,60,1,280,500,15
3421,82.755583,50.024005,192,60,1,100,500,15
3422,82.653374,49.984853,192,60,1,194,500,15
3423,82.659741,49.991044,192,60,1,232,500,25
3424,82.647685,49.971469,192,60,1,43,500,15
3425,82.647637,49.971344,192,60,1,222,500,15
3426,82.65086,49.944615,192,60,1,312,500,15
3427,82.651005,49.944586,192,60,1,132,500,15
3428,82.651384,49.947552,192,60,1,318,500,15
3429,82.651497,49.947496,192,60,1,140,500,15
3430,82.65317,49.984884,192,60,1,10,500,15
3431,82.653219,49.99376,192,60,1,56,500,15
3432,82.653181,49.99369,192,60,1,236,500,15
3433,82.641088,49.963815,192,40,1,27,320,35
3434,82.643769,49.922493,192,60,1,15,500,15
3435,82.643785,49.922409,192,60,1,195,500,15
3436,82.639625,49.96218,192,60,1,30,300,15
3437,82.639673,49.962054,192,60,1,210,300,15
3438,82.63917,49.943195,192,70,1,56,500,35
3439,82.638638,49.94326,192,70,1,256,500,15
3440,82.634457,49.979892,192,40,1,319,400,15
3441,82.632533,49.927719,192,60,1,274,500,15
3442,82.633056,49.927773,192,60,1,72,500,45
3443,82.62974,49.867244,192,60,1,356,500,15
3444,82.629855,49.867048,192,60,1,172,500,15
3445,82.626723,49.957048,192,60,1,52,500,15
3446,82.626517,49.956935,192,60,1,234,500,15
3447,82.625364,49.896148,192,40,1,242,400,15
3448,82.625515,49.96421,192,40,1,120,500,15
3449,82.625294,49.896207,192,40,1,62,500,15
3450,82.624851,49.92005,192,60,1,158,500,15
3451,82.615138,49.893175,192,60,1,21,500,15
3452,82.615131,49.893063,192,60,1,200,500,15
3453,82.615552,49.896021,192,60,1,290,500,15
3454,82.615824,49.896103,192,60,1,110,500,15
3455,82.613571,49.949252,194,60,1,300,200,15
3456,82.613929,49.949417,194,60,1,28,300,15
3457,82.614201,49.949049,194,60,1,115,200,15
3458,82.613658,49.948854,194,60,1,210,320,15
3459,82.611991,49.954648,194,60,1,253,300,15
3460,82.612533,49.954873,194,60,1,65,200,15
3461,82.612405,49.954658,194,60,1,91,100,35
3462,82.611855,49.946787,194,60,1,120,200,15
3463,82.611425,49.946946,194,60,1,300,300,15
3464,82.61174,49.94707,194,60,1,30,320,15
3465,82.611487,49.946543,194,60,1,208,300,15
3466,82.611756,49.942829,192,60,1,286,500,15
3467,82.611985,49.94287,192,60,1,107,500,15
3468,82.609146,49.957813,192,60,1,300,200,15
3469,82.60944,49.957999,192,60,1,116,200,15
3470,82.610879,49.971669,192,60,1,318,500,15
3471,82.611065,49.971613,192,60,1,120,500,15
3472,82.608287,49.943564,194,60,1,286,300,15
3473,82.608591,49.943757,194,60,1,30,300,15
3474,82.608842,49.943417,194,60,1,106,200,15
3475,82.604564,49.958905,194,60,1,258,300,15
3476,82.604857,49.95968,194,60,1,324,300,15
3477,82.606935,49.95887,194,60,1,118,230,15
3478,82.599052,49.971153,194,60,1,302,320,15
3479,82.599389,49.971239,194,60,1,30,300,15
3480,82.599125,49.97091,194,60,1,212,300,15
3481,82.496679,50.025997,192,60,1,314,500,15
3482,82.496908,50.025943,192,60,1,128,500,15
3483,82.502544,50.023011,192,50,1,308,500,15
3484,82.502797,50.023028,192,40,1,126,500,15
3485,82.510141,49.955955,192,60,1,290,500,15
3486,82.510373,49.955931,192,60,1,104,500,15
3487,82.523569,50.014848,192,60,1,302,500,15
3488,82.523758,50.014844,192,60,1,108,500,35
3489,82.524256,49.944591,192,40,1,39,500,15
3490,82.524123,49.944497,192,40,1,219,500,15
3491,82.534291,50.0137,192,60,1,99,500,15
3492,82.534083,50.013745,192,60,1,275,500,15
3493,82.535847,49.950032,192,40,1,313,500,15
3494,82.536036,49.949987,192,40,1,128,340,35
3495,82.542757,50.013361,192,60,1,98,500,15
3496,82.542528,50.013381,192,60,1,268,300,35
3497,82.54845,49.977048,192,60,1,34,500,15
3498,82.548703,49.977003,192,60,1,215,500,15
3499,82.552778,50.011111,192,40,1,154,500,15
3500,82.556263,50.00652,192,60,1,334,500,15
3501,82.5607,49.986189,192,60,1,60,500,15
3502,82.560499,49.986044,192,60,1,232,500,15
3503,82.556334,50.006392,192,60,1,147,500,15
3504,82.568006,50.0045,192,60,1,322,500,15
3505,82.568227,50.004413,192,60,1,142,500,15
3506,82.571809,49.941712,192,60,1,292,500,15
3507,82.57203,49.941729,192,60,1,119,500,15
3508,82.574225,49.965945,194,60,1,321,300,15
3509,82.574715,49.96563,194,60,1,141,300,15
3510,82.574808,49.966056,194,60,1,51,300,15
3511,82.576461,49.966781,192,60,1,231,200,15
3512,82.576714,49.967047,192,60,1,51,500,15
3513,82.57788,49.993303,192,60,1,310,500,15
3514,82.578058,49.99321,192,60,1,134,500,15
3515,82.579636,49.980442,194,60,1,320,300,15
3516,82.579782,49.980148,194,60,1,224,300,15
3517,82.580325,49.980124,194,60,1,140,300,15
3518,82.580272,50.010085,192,60,1,7,500,35
3519,82.580232,50.010024,192,60,1,200,500,15
3520,82.58024,49.96879,194,60,1,232,300,15
3521,82.581009,49.969271,194,60,1,50,300,15
3522,82.580801,49.968797,194,60,1,132,200,15
3523,82.584227,49.962472,192,60,1,185,500,15
3524,82.584639,49.976517,192,60,1,320,500,15
3525,82.584935,49.976471,192,60,1,140,500,15
3526,82.586712,49.987777,192,60,1,314,500,15
3527,82.586837,49.98767,192,60,1,134,500,15
3528,82.588161,49.973803,194,60,1,321,320,15
3529,82.588887,49.973896,194,60,1,50,200,15
3530,82.593078,49.976191,192,60,1,52,500,15
3531,82.593211,49.969781,192,60,1,322,500,15
3532,82.593443,49.969791,192,60,1,144,300,15
3533,82.59325,49.976139,192,40,1,232,300,15
3534,82.593896,49.964104,192,40,2,323,300,15
3535,82.597925,49.961118,192,60,1,79,500,15
3536,82.597728,49.961073,192,60,1,249,500,15
3537,82.598106,49.965612,192,60,1,324,500,15
3538,82.598338,49.96556,192,60,1,144,500,15
3539,82.615073,49.88563,192,60,1,291,500,15
3540,82.615173,49.885878,192,60,1,98,300,35
3541,82.60869,49.891379,192,60,1,340,300,15
3542,82.608715,49.891336,192,60,1,154,300,15
3543,82.559242,49.913449,192,60,1,222,400,15
3544,82.55931,49.913538,192,60,1,45,400,15
3545,82.613715,49.928276,192,60,1,285,300,15
3546,82.613912,49.928289,192,60,1,100,300,25
